,text,c_label
1893,What is the supposed point of this rule? Personally I'd fail a code review for code that could be made easier to read by putting in another return.,True
1894,In my experience this is not overkill if anyone besides me will be using the code. I have never understood why Java has methods overridable by default.,False
1895,"To understand some of Effective Java, you need to understand Josh's take on design. He says [something like] you should always design class interfaces as if they were a public API. I think the majority opinion is that this approach is usually too heavy and inflexible. (YAGNI, etc.)",False
1896,See this Joel on Software post about how *proper* use of Hungarian notation can help reduce bugs: http://www.joelonsoftware.com/articles/Wrong.html,False
1897,This is incomplete and inaccurate.  I continue to fail to understand why people try to repeat the rules rather than simply pointing to the relevant documentation: http://developer.apple.com/documentation/Cocoa/Conceptual/MemoryMgmt/Tasks/MemoryManagementRules.html,True
1898,"I've grown fond of _varName for private class variables, VarName for accessors, and varName for function parameters and local variables. It gives me a quick visual identifier as to scope.",False
1899,"That would be true if I was only using Tomcat, but my requirement is that it has to work on any container with 0 configuration. My approach fulfills this and nobody has so far proposed a better approach for this.",False
1900,"That's probably the right rule, for the wrong reasons :)",False
1901,"If anything, the rule should be ""always use the ternary operator"", an operator of pure beauty :)",False
1902,"On the other hand, eliminating an option at the beginning like ""if(param == null) return null"" can clean up your code quite a bit, to prohibit this instead of encourage it is somewhat criminal.",False
1903,"Workaround:

if (!Initialize()) {
  RetVal=ERR_BADINIT;
  goto ReturnPoint;
}

(lots more code)

ReturnPoint:
  return RetVal;
}

Problem solved! ;)",False
1904,for 'magic' read performance killing unmaintainable obscure nightmare code. He's right.,True
1905,After reading thru this list suddenly I feel like I've had a very lucky career to avoid any of this forced standard crap!,True
1906,God I hate those types of comments - all they do is add visual litter to the screen,True
1907,"Well, I like H/N for control on a page.  It's much easier to find all the textbox controls in an IntelliSense dropdown when all I have to look for is txtFooBar.",False
1908,"In a similar vein, I hate when ID columns in databases are prefixed with the table name, like in the product table there'd be a productid column. Redundancy that sometimes makes scripting without an ORM more of a headache than it needs to be",False
1909,"Of course, also the destructor is provided for free.",False
1910,"In my experience, too many coders are too illiterate for this approach to work.",True
1911,It *is* unreasonable if you are coding Java and the filename has to match the class name.,True
1912,buttonNameUnderscoreClick(),False
1913,I didn't know about the overflow:auto trick - I'd always used the clearing div approach. Thanks for the tip.,False
1914,Of course in practice every compiler adds a new line after the #include.  Thankfully.,False
1915,"Another benefit of TryGetValue is that if your dictionary is synchronized, there is no race condition. Compared to ContainsKey where another thread could remove the item you are looking for between calls.",False
1916,"Nice job! I wonder what font you used, though, since most points you have about certain characters looking too much alike don't bother me at all.",False
1917,The reason a lot of people on SO use jQuery is that... a lot of people use jQuery!,True
1918,"everything except exceptions on secondary threads, timer threads, and threadpool threads!",False
1919,"Up until recently, multiple returns were banned. Then the fact this was a leftover from C, rendered obsolete by C++ RAII and functions with size less than 15 lines, was revealed. Since then, like Braveheart: ""FREEDOM !!!!"" ... :-p ...",False
1920,"Yeah, but how much difference is it going to make? That sounds like a micro-optimization to me.",False
1921,"Rules like that are why I feel a NEED to print source code I inherit from others in color. At a dime a page, that's not very nice to my company -- but it's the only way I can read it if I have to print it. (We've inherited a lot which followed this rule ... )",False
1922,"that's an excellent link by the way, kudos and a +1",False
1923,Oh my god ... Can I meet the sociopath who came up with that one? He could teach me a thing or two about misanthropy.,False
1924,"A common trick is for a macro PRINT_LOCATION to call a function printLocation, passing __FILE__ and __LINE__ as parameters. This can result in better debugger/editor/etc behaviour when the function body is non-trivial.",False
